"","lon","lat"
"1766",-117.1610838,32.715738
"1767",NA,NA
"1768",-80.579511,35.4087517
"1769",133.775136,-25.274398
"1770",-98.4936282,29.4241219
"1771",-86.8103567,33.5185892
"1772",-122.8691609,38.6104658
"1773",-119.4179324,36.778261
"1774",-94.9774274,29.7355047
"1775",-77.297508,18.109581
"1776",-95.712891,37.09024
"1777",-99.9018131,31.9685988
"1778",-95.2354902,29.663008
"1779",-86.8103567,33.5185892
"1780",-119.4179324,36.778261
"1781",-82.94819,30.5182727
"1782",-115.5630514,32.792
"1783",NA,NA
"1784",-111.9400054,33.4255104
"1785",-118.2436849,34.0522342
"1786",-90.704279,35.8422967
"1787",-75.8515451,39.6553513
"1788",-121.8232958,38.4454641
"1789",-119.4179324,36.778261
"1790",-119.4179324,36.778261
"1791",-119.4179324,36.778261
"1792",-115.1398296,36.1699412
"1793",-90.7195348,29.5957696
"1794",NA,NA
"1795",133.775136,-25.274398
"1796",-79.3831843,43.653226
"1797",-95.712891,37.09024
"1798",-118.1164613,34.5794343
"1799",NA,NA
"1800",-112.0740373,33.4483771
"1801",-95.3698028,29.7604267
"1802",-112.0740373,33.4483771
"1803",-2.13125,49.214439
"1804",-106.7636538,32.3199396
"1805",-99.9018131,31.9685988
"1806",-119.4179324,36.778261
"1807",-119.4179324,36.778261
"1808",-119.7829107,36.3007835
"1809",-81.1637245,33.836081
"1810",-80.5204096,43.4642578
"1811",-80.5204096,43.4642578
"1812",-90.0489801,35.1495343
"1813",-117.3754942,33.9806005
"1814",-81.3792365,28.5383355
"1815",-97.1383744,49.895136
"1816",-95.3698028,29.7604267
"1817",-81.0228331,29.2108147
"1818",-95.7404691,37.2241333
"1819",133.775136,-25.274398
"1820",133.775136,-25.274398
"1821",-87.6297982,41.8781136
"1822",-95.672542,39.0528516
"1823",-122.4194155,37.7749295
"1824",-118.2436849,34.0522342
"1825",-72.0913331,41.4917062
"1826",-77.9119317,36.4345934
"1827",-117.3703235,34.1064001
"1828",-2.4604145,13.531665
"1829",-118.2436849,34.0522342
"1830",-97.1466695,31.549333
"1831",-95.3698028,29.7604267
"1832",-119.4179324,36.778261
"1833",-106.7636538,32.3199396
"1834",-120.5542012,43.8041334
"1835",-95.3698028,29.7604267
"1836",-77.0368707,38.9071923
"1837",133.775136,-25.274398
"1838",133.775136,-25.274398
"1839",-99.9018131,41.4925374
"1840",-114.0708459,51.0486151
"1841",-99.9018131,31.9685988
"1842",-88.2774813,42.0978361
"1843",-97.1383744,49.895136
"1844",-97.1080656,32.735687
"1845",-71.0588801,42.3600825
"1846",-110.9747108,32.2226066
"1847",NA,NA
"1848",-79.9310512,32.7764749
"1849",-95.712891,37.09024
"1850",-119.4179324,36.778261
"1851",-77.1945247,41.2033216
"1852",-106.346771,56.130366
"1853",-120.5542012,43.8041334
"1854",-94.6858998,46.729553
"1855",-75.1652215,39.9525839
"1856",-75.1652215,39.9525839
"1857",NA,NA
"1858",-99.9018131,31.9685988
"1859",-86.5804473,35.5174913
"1860",-81.8540265,26.537511
"1861",-118.3525748,33.9164032
"1862",-95.712891,37.09024
"1863",-81.8723084,26.640628
"1864",-79.3370188,43.8561002
"1865",-90.0715323,29.9510658
"1866",-85.323214,51.253775
"1867",-95.712891,37.09024
"1868",-4.2026458,56.4906712
"1869",-119.4179324,36.778261
"1870",-119.4179324,36.778261
"1871",-81.5061862,27.5958672
"1872",-97.8238853,26.1589644
"1873",-71.0707389,42.3587999
"1874",-83.400211,42.324204
"1875",-73.9441579,40.6781784
"1876",-73.9441579,40.6781784
"1877",-77.0368707,38.9071923
"1878",-81.5157535,27.6648274
"1879",-81.5157535,27.6648274
"1880",-97.1080656,32.735687
"1881",-117.435048,34.0922335
"1882",144.9630576,-37.8136276
"1883",-118.7797571,34.0259216
"1884",-82.907123,40.4172871
"1885",-117.1610838,32.715738
"1886",-117.1610838,32.715738
"1887",-82.9000751,32.1656221
"1888",-95.712891,37.09024
"1889",-89.3985283,40.6331249
"1890",-77.1945247,41.2033216
"1891",-99.9018131,31.9685988
"1892",-104.990251,39.7392358
"1893",-95.3698028,29.7604267
"1894",-74.4056612,40.0583238
"1895",-117.2393748,47.6732281
"1896",133.775136,-25.274398
"1897",-74.4056612,40.0583238
"1898",-117.1610838,32.715738
"1899",-73.087749,41.6032207
"1900",-76.1474244,43.0481221
"1901",-79.9310512,32.7764749
"1902",-79.9310512,32.7764749
"1903",-106.346771,56.130366
"1904",-98.8719843,30.2752011
"1905",-81.6035062,30.3500511
"1906",-81.6035062,30.3500511
"1907",-80.1917902,25.7616798
"1908",-104.7008056,38.682219
"1909",-95.712891,37.09024
"1910",-80.1917902,25.7616798
"1911",-99.9018131,31.9685988
"1912",-104.990251,39.7392358
"1913",-77.1945247,41.2033216
"1914",-118.2436849,34.0522342
"1915",-94.5785667,39.0997265
"1916",-69.4454689,45.253783
"1917",-95.712891,37.09024
"1918",-81.5157535,27.6648274
"1919",-75.8238355,39.9831616
"1920",NA,NA
"1921",-99.9018131,31.9685988
"1922",-95.712891,37.09024
"1923",-95.712891,37.09024
"1924",-95.712891,37.09024
"1925",-95.712891,37.09024
"1926",-95.712891,37.09024
"1927",-95.712891,37.09024
"1928",-95.712891,37.09024
"1929",-95.712891,37.09024
"1930",-95.712891,37.09024
"1931",-95.712891,37.09024
"1932",-95.712891,37.09024
"1933",-95.712891,37.09024
"1934",-95.712891,37.09024
"1935",-95.712891,37.09024
"1936",-73.9441579,40.6781784
"1937",-99.9018131,31.9685988
"1938",-85.6023643,44.3148443
"1939",-95.3698028,29.7604267
"1940",-120.7401385,47.7510741
"1941",-95.593239,29.6827204
"1942",-75.1652215,39.9525839
"1943",-122.4194155,37.7749295
"1944",-117.9379952,33.7742692
"1945",-115.1398296,36.1699412
"1946",-70.2568189,43.6590993
"1947",-90.822871,29.7957633
"1948",-85.323214,51.253775
"1949",NA,NA
"1950",-97.7277959,31.1171194
"1951",-82.4517771,27.9427373
"1952",-90.1570536,38.6825502
"1953",-83.0457538,42.331427
"1954",-95.3698028,29.7604267
"1955",-122.2711137,37.8043637
"1956",-82.9000751,32.1656221
"1957",-81.0808878,33.9416418
"1958",-96.7969879,32.7766642
"1959",-118.2436849,34.0522342
"1960",-86.902298,32.3182314
"1961",-89.3985283,32.3546679
"1962",-95.712891,37.09024
"1963",-95.712891,37.09024
"1964",-79.3831843,43.653226
"1965",-119.8138027,39.5296329
"1966",-118.2436849,34.0522342
"1967",NA,NA
"1968",-95.712891,37.09024
"1969",-95.712891,37.09024
"1970",-94.1779624,30.3490976
"1971",-95.712891,37.09024
"1972",NA,NA
"1973",-79.281925,43.6736854
"1974",-74.0059728,40.7127753
"1975",-95.712891,37.09024
"1976",-94.5740934,32.504316
"1977",-95.3698028,29.7604267
"1978",-95.3698028,29.7604267
"1979",-96.7969879,32.7766642
"1980",-83.8088171,39.9242266
"1981",-73.9441579,40.6781784
"1982",-122.4194155,37.7749295
"1983",-122.4194155,37.7749295
"1984",-95.3698028,29.7604267
"1985",-81.3961338,30.2841224
"1986",-97.9908366,26.1595194
"1987",133.775136,-25.274398
"1988",133.775136,-25.274398
"1989",-85.6023643,44.3148443
"1990",-95.712891,37.09024
"1991",-119.4179324,36.778261
"1992",-95.3698028,29.7604267
"1993",-95.712891,37.09024
"1994",-122.4194155,37.7749295
"1995",-121.129656,37.4716001
"1996",-106.346771,56.130366
"1997",-95.3698028,29.7604267
"1998",-96.7969879,32.7766642
"1999",-117.9608978,34.0852868
"2000",-80.2503271,25.9023168
"2001",-118.2436849,34.0522342
"2002",-99.9018131,31.9685988
"2003",-96.7969879,32.7766642
"2004",-76.8099041,18.0178743
"2005",-73.9712488,40.7830603
"2006",-118.4109089,33.8847361
"2007",-118.4109089,33.8847361
"2008",-79.3831843,43.653226
"2009",-98.4936282,29.4241219
"2010",-74.4056612,40.0583238
"2011",-99.9018131,31.9685988
"2012",-87.6297982,41.8781136
"2013",-82.907123,40.4172871
"2014",-117.1610838,32.715738
"2015",-118.2436849,34.0522342
"2016",-121.7568946,36.910231
"2017",-117.8265049,33.6845673
"2018",-88.7878678,43.7844397
"2019",-95.706922,37.2256801
"2020",-86.7816016,36.1626638
"2021",-73.9982589,40.7302294
"2022",-83.9207392,35.9606384
"2023",-95.3698028,29.7604267
"2024",-122.272747,37.8715926
"2025",-121.6002291,37.9085357
"2026",-91.9623327,30.9842977
"2027",-119.4179324,36.778261
"2028",-74.0059728,40.7127753
"2029",-119.4179324,36.778261
"2030",-118.2436849,34.0522342
"2031",-71.0588801,42.3600825
"2032",-89.3985283,40.6331249
"2033",-97.0583681,36.1156071
"2034",-71.4774291,41.5800945
"2035",144.793731,13.444304
"2036",-106.650422,35.0843859
"2037",NA,NA
"2038",-99.9018131,31.9685988
"2039",-80.8431267,35.2270869
"2040",-80.8431267,35.2270869
"2041",-118.2436849,34.0522342
"2042",-78.6568942,37.4315734
"2043",-95.3698028,29.7604267
"2044",-104.990251,39.7392358
"2045",-87.9033956,41.8889194
"2046",-90.1994042,38.6270025
"2047",-122.0807964,37.6688205
"2048",-118.2537223,34.0413879
"2049",133.775136,-25.274398
"2050",-71.0588801,42.3600825
"2051",-98.4936282,29.4241219
"2052",-87.6297982,41.8781136
"2053",-78.6381787,35.7795897
"2054",-79.9958864,40.4406248
"2055",-79.5394625,43.8430176
"2056",-119.4179324,36.778261
"2057",-81.6943605,41.49932
"2058",-74.0059728,40.7127753
"2059",-80.1867138,25.8900949
"2060",-85.323214,51.253775
"2061",-85.323214,51.253775
"2062",-120.5542012,43.8041334
"2063",-91.8318334,35.20105
"2064",-98.4936282,29.4241219
"2065",-98.4959969,29.4457849
"2066",-97.7430608,30.267153
"2067",-97.7430608,30.267153
"2068",-97.7430608,30.267153
"2069",-97.7430608,30.267153
"2070",-97.7430608,30.267153
"2071",-84.3357992,33.7366044
"2072",-80.3035602,25.9860762
"2073",-75.1652215,39.9525839
"2074",-71.3824374,42.4072107
"2075",-99.9018131,31.9685988
"2076",-84.1916069,39.7589478
"2077",-95.712891,37.09024
"2078",-87.6297982,41.8781136
"2079",-77.0368707,38.9071923
"2080",-77.0368707,38.9071923
"2081",NA,NA
"2082",-77.0469214,38.8048355
"2083",-84.3879824,33.7489954
"2084",NA,NA
"2085",-115.1398296,36.1699412
"2086",-80.8431267,35.2270869
"2087",127.9784585,37.6639976
"2088",-85.7801453,35.6865889
"2089",-75.977985,36.8529263
"2090",-117.1610838,32.715738
"2091",-84.3879824,33.7489954
"2092",-85.6702406,38.45312
"2093",-119.4179324,36.778261
"2094",-119.4179324,36.778261
"2095",-93.2650108,44.977753
"2096",-71.3824374,42.4072107
"2097",-90.1994042,38.6270025
"2098",-117.820741,34.0575652
"2099",-118.2436849,34.0522342
"2100",-118.2436849,34.0522342
