"","long","lat"
"1872",-86.331376,32.334648
"1873",-86.219496,32.362388
"1874",-86.518488,34.703244
"1875",-87.888688,30.761922
"1876",-86.89652,34.62774
"1877",-86.336384,32.320958
"1878",-88.047168,30.670438
"1879",-88.047168,30.670438
"1880",-88.11912,30.642224
"1881",-86.321096,32.353504
"1882",-88.021,30.691006
"1883",-87.962216,30.664912
"1884",-86.799536,31.416614
"1885",-88.14784,30.605656
"1886",-86.515,34.697
"1887",-86.336384,32.320958
"1888",-88.123952,30.655474
"1889",-87.970712,30.667546
"1890",-85.7438,34.922288
"1891",-86.799,33.258998
"1892",-87.865944,30.946348
"1893",-86.799,33.258998
"1894",-87.970712,30.667546
"1895",-86.517496,34.700884
"1896",-86.814032,31.420868
"1897",-87.720784,33.049218
"1898",-88.091184,30.82725
"1899",-86.517496,34.700884
"1900",-86.338656,32.296666
"1901",-88.010944,30.68511
"1902",-87.94668,30.66073
"1903",-86.331376,32.334648
"1904",-87.79752,42.18688
"1905",-76.16951637,36.87192435
"1906",-76.16951637,36.87192435
"1907",-76.16951637,36.87192435
"1908",-76.16951637,36.87192435
"1909",-76.16951637,36.87192435
"1910",-82.5,40.5
"1911",-118.243,34.0522
"1912",-122.65494042,45.70496976
"1913",-122.65494042,45.70496976
"1914",-120.14027,39.17159
"1915",-118.243,34.0522
"1916",-75.13425989,39.96553185
"1917",-77.0368707,38.9071923
"1918",-117.2483788,33.9175787
"1919",-117.19583,33.9113
"1920",-82.8148,34.6849
"1921",-117.22381389,33.92691191
"1922",-74.0064,40.7142
"1923",-100.7837392,46.8083268
"1924",-122.40294686,37.71235651
"1925",-122.40294686,37.71235651
"1926",-74.7504568,40.2206778
"1927",-112.1837193,33.5398543
"1928",-123.087,44.0519
"1929",-96.75378,32.81004
"1930",-111.85168843,40.76635005
"1931",-93.29781419,44.94761628
"1932",-86.44265,34.62624
"1933",-115.17532386,36.09585915
"1934",-76.9374799,38.88879
"1935",-122.0412154,37.9129635
"1936",-80.78999726,34.71854624
"1937",-81.55650496,28.33774294
"1938",-73.95,40.65
"1939",-81.86854,26.64541
"1940",-117.03186984,32.81281619
"1941",-94.58471,39.22547
"1942",-80.98505259,35.10027508
"1943",-71.0952,42.3885
"1944",-89.8549,34.9621
"1945",-95.807911,29.707288
"1946",-89.7479445,35.06974624
"1947",-118.40033,34.07347
"1948",-118.243,34.0522
"1949",-89.33000565,31.33356058
"1950",-73.98568215,40.7723797
"1951",-80.86633801,35.19985934
"1952",-90.5013,41.5738
"1953",-77.46931125,37.5617448
"1954",-78.63608,35.77854
"1955",-120.88985,38.79959
"1956",-96.7841399,32.78433
"1957",-112.0777,33.4482
"1958",-122.37602,47.669343
"1959",-97.09521019,32.65214989
"1960",-75.40757059,40.22605091
"1961",-73.98667574,40.72719982
"1962",-118.378,34.1722
"1963",-73.95789,40.76024
"1964",-82.32697163,29.65056689
"1965",-98.61903786,29.49601991
"1966",-88.98312984,41.31641255
"1967",-74.25500003,41.13913489
"1968",-97.2673,35.4824
"1969",-96.68233703,33.22099058
"1970",-74.2117,40.766
"1971",-87.6777349,41.9170867
"1972",-76.9670055,38.93085999
"1973",-97.7475,30.2677
"1974",-74.5,40
"1975",-122.17899525,47.60935052
"1976",-74.00554181,40.75120712
"1977",-96.0394,41.1843
"1978",-73.81419594,40.84383268
"1979",-87.603826,41.820267
"1980",-88.046592,30.672374
"1981",-87.946592,30.661198
"1982",-88.156384,30.590842
"1983",-86.799,33.258998
"1984",-86.823,33.488998
"1985",-87.888688,30.761922
"1986",-87.865944,30.946348
"1987",-86.331376,32.334648
"1988",-86.336384,32.320958
"1989",-87.49448,30.580376
"1990",-87.888688,30.761922
"1991",-88.11912,30.642224
"1992",-87.982416,30.674894
"1993",-86.517496,34.700884
"1994",-86.785,33.394002
"1995",-86.566776,34.630372
"1996",-87.970712,30.667546
"1997",-87.970712,30.667546
"1998",-87.720784,33.049218
"1999",-87.49448,30.580376
"2000",-86.566776,34.630372
"2001",-88.127256,30.68345
"2002",-86.785,33.394002
"2003",-87.996128,30.679568
"2004",-88.14784,30.605656
"2005",-88.022224,30.691374
"2006",-88.076456,30.846566
"2007",-86.338656,32.296666
"2008",-88.010944,30.68511
"2009",-88.156384,30.590842
"2010",-88.046224,30.671664
"2011",-88.08664,30.832148
"2012",-88.127256,30.68345
"2013",-86.336384,32.320958
"2014",-86.503048,34.68802
"2015",-86.823,33.488998
"2016",-87.94668,30.66073
"2017",-86.517496,34.700884
"2018",-86.331376,32.334648
"2019",-86.321096,32.353504
"2020",-86.503048,34.68802
"2021",-87.720784,33.049218
"2022",-86.517936,34.702156
"2023",-86.321096,32.353504
"2024",-88.08664,30.832148
"2025",-88.047168,30.670438
"2026",-86.799,33.258998
"2027",-87.94668,30.66073
"2028",-88.11912,30.642224
"2029",-87.982416,30.674894
"2030",-86.338656,32.296666
"2031",-88.047168,30.670438
"2032",-88.104352,30.80662
"2033",-86.666576,31.813372
"2034",-86.517936,34.702156
"2035",-88.14784,30.605656
"2036",-86.666576,31.813372
"2037",-90.18472222,32.29888889
"2038",-91.29712756,46.10885448
"2039",-77.04282,38.80379
"2040",-87.79752,42.18688
"2041",-76.16951637,36.87192435
"2042",-82.5,40.5
"2043",-118.243,34.0522
"2044",-90.5013,41.5738
"2045",-77.46931125,37.5617448
"2046",-78.63608,35.77854
"2047",-120.88985,38.79959
"2048",-96.7841399,32.78433
"2049",-112.0777,33.4482
"2050",-122.37602,47.669343
"2051",-97.09521019,32.65214989
"2052",-75.40757059,40.22605091
"2053",-73.98667574,40.72719982
"2054",-118.378,34.1722
"2055",-73.95789,40.76024
"2056",-82.32697163,29.65056689
"2057",-98.61903786,29.49601991
"2058",-88.98312984,41.31641255
"2059",-74.25500003,41.13913489
"2060",-97.2673,35.4824
"2061",-96.68233703,33.22099058
"2062",-74.2117,40.766
"2063",-96.75378,32.81004
"2064",-87.6777349,41.9170867
"2065",-76.9670055,38.93085999
"2066",-97.7475,30.2677
"2067",-74.5,40
"2068",-122.17899525,47.60935052
"2069",-74.00554181,40.75120712
"2070",-96.0394,41.1843
"2071",-73.81419594,40.84383268
